Filename,Labels
sttNhXv1uKg.mp3,"Cutlery, silverware"
StuVq5ZnlsY.mp3,Stir
sTZ4QONAgIs.mp3,Pig
sU08gu2zJ4c.mp3,"Electronic music,Electronic dance music"
su8o__goGeU.mp3,Speech
SUasFNxcpWE.mp3,Lawn mower
suCjtFaA8Lw.mp3,"Cutlery, silverware"
sug2_D2cRjk.mp3,"Speech,Inside, small room"
SUGR3t9W73o.mp3,Speech
sUh43prJYMM.mp3,"Cello,Pizzicato,Bowed string instrument"
suHiaiRqPtY.mp3,Snake
sUjAb0SfppQ.mp3,"Tapping (guitar technique),Acoustic guitar,Music,Musical instrument,Speech,Plucked string instrument"
sUNNwibffTw.mp3,Sampler
SuRykITj71Q.mp3,"Sink (filling or washing),Water"
sUUKG2qFDcY.mp3,"Yodeling,Inside, large room or hall"
suUMt34qu5c.mp3,Purr
suX7Cri4kAo.mp3,"Music,Exciting music"
SUxfKJP4bJ4.mp3,Vacuum cleaner
suzQIm1cgCI.mp3,Whistling
Sv2uqexdbTE.mp3,Car passing by
Sv56HngtRSU.mp3,Sigh
sV8gHPgQj5E.mp3,"Music,Child speech, kid speaking"
Sv9fcuRfk2o.mp3,Car alarm
sVG3Cyi6vdo.mp3,"Subway, metro, underground,Rail transport,Train,Clickety-clack"
svGiLfZWEcs.mp3,Tick
SVGT6J6G4ts.mp3,"Fire engine, fire truck (siren),Siren"
svGU7yB_AXw.mp3,"Gunshot, gunfire"
svhc8qxCigE.mp3,Bird
svi7ZiHPSFA.mp3,"Music,Speech,Inside, large room or hall"
svNayU6q3Dg.mp3,"Music,Happy music"
svnvMzRpUQM.mp3,Finger snapping
SvO5oxiLDXQ.mp3,Breaking
sVpj-evVHxs.mp3,"Rain,Thunder"
Svpu2VIggu8.mp3,"Cat,Domestic animals, pets,Animal"
SVSBo065hmw.mp3,Silence
SVSjNao4ZFQ.mp3,Gargling
SVsz5CKZaUQ.mp3,Shatter
sVVVXjfzgO4.mp3,"Bird flight, flapping wings"
SVxYFuBzCuA.mp3,Scrape
SVz7X1gqlcw.mp3,"Domestic animals, pets,Dog,Animal"
sw2nfdNRAn0.mp3,Applause
SW4cW2oU07U.mp3,"Christmas music,Music"
Sw5kOYVwjFQ.mp3,"Smash, crash"
SwaMPxI4Nck.mp3,"Finger snapping,Speech,Child speech, kid speaking,Inside, small room"
SWC3GdOLAOw.mp3,"Jet engine,Vehicle"
swd5kCLRtTs.mp3,Finger snapping
SwdhfGXkMCo.mp3,Brass instrument
SWfXL0ry6y0.mp3,Crowd
sWN5-jMQCgs.mp3,"Vehicle,Wind noise (microphone),Outside, urban or manmade"
SwOt_0-uU7w.mp3,Arrow
SWpwc8v5aoM.mp3,Throbbing
SwqfzROaTJY.mp3,"Skidding,Speech,Tire squeal,Car,Race car, auto racing"
sWSD4BJwkFw.mp3,"Cattle, bovinae,Livestock, farm animals, working animals"
SWuibcsndns.mp3,"Domestic animals, pets,Animal"
swvFoTHcPE4.mp3,Cowbell
SWw5GqIPqEI.mp3,"Ratchet, pawl"
swzCAxFJaWo.mp3,"Music,Speech,Inside, large room or hall"
swZtyL4Ge3M.mp3,Light engine (high frequency)
SX5GvhIF2j4.mp3,"Domestic animals, pets,Bleat,Speech,Dog,Animal"
SxcKjko6LPE.mp3,"Trickle, dribble"
sxefz1N_9hI.mp3,"Singing,Music"
SXFMAPPaAbA.mp3,Alarm
sxgMEmp5aGE.mp3,"Music of Asia,Music"
sXk39l_oB64.mp3,Pump (liquid)
SXMQxeGFY9k.mp3,"Music,Rock and roll,Bluegrass"
SXQF06ZPEi8.mp3,"Ambulance (siren),Siren,Police car (siren)"
sxuDrPSDAeY.mp3,"Singing,Music of Bollywood"
SxvPb3JC11E.mp3,"Propeller, airscrew"
sXX_OOK1Axw.mp3,"Subway, metro, underground,Rail transport,Train,Train wheels squealing"
Sx__Ldoy_A4.mp3,Zither
SY2HVcJ1AsE.mp3,Groan
SY6uwVbC944.mp3,"Country,Bluegrass"
sY7mlZ2bcJo.mp3,Vacuum cleaner
sY8fAKg4XRU.mp3,Buzz
sy9EutPjZF0.mp3,"Music,Speech,Inside, small room"
SY9Qr44WBgs.mp3,"Cat,Animal"
sYB1vWswqLk.mp3,"Filing (rasp),Wood"
SYc9bkfVIpE.mp3,"Boat, Water vehicle"
sYDsai4By_c.mp3,Tubular bells
sYgg04NMHFU.mp3,Music
sYId_IVZw6k.mp3,Busy signal
sYJiHxmQWjo.mp3,"Music,Hip hop music"
sYreJeN5GCw.mp3,"Wail, moan"
SYreMmXlYj0.mp3,String section
sySBWsgVk5Y.mp3,"Ambulance (siren),Siren"
sytdnmy0sRs.mp3,"Music,Happy music"
SYVcaQ1Bzu8.mp3,Rapping
SyY1hl7cOMU.mp3,"Silence,Sigh"
SYYZf1HW8xA.mp3,"Ratchet, pawl,Mechanisms"
syZIjIfvd_0.mp3,"Canidae, dogs, wolves,Speech,Dog,Growling,Animal"
SZ7KaU9P4v0.mp3,Printer
SZa8UQ0XAW4.mp3,Timpani
szbrqFCLr1c.mp3,"Fowl,Goose"
sZEisB1I5bY.mp3,"Bass guitar,Music"
SzfIbRAyd9I.mp3,Vehicle
sZJHLFnGxxI.mp3,Music
SzlM1A-eDuE.mp3,Organ
SzLXoK043CA.mp3,"Music,Rock and roll"
szM8O9C8rkI.mp3,"Goat,Livestock, farm animals, working animals,Animal"
sZQ4TeLueSs.mp3,"Jazz,Orchestra,Rattle (instrument),Speech"
szrJBxdPVNE.mp3,Siren
SzTRYOdYcbw.mp3,Wheeze
szu436Dv5kc.mp3,"Ratchet, pawl,Mechanisms"
szUD2mKBxrE.mp3,"Skidding,Tire squeal,Car"
sZzz71nMa4U.mp3,Boiling
Sz_E3tMJRKg.mp3,"Bee, wasp, etc.,Fly, housefly"
s_0sJckueug.mp3,"Fire,Wind noise (microphone)"
S_84pCT230A.mp3,Organ
s_JaUM6Hzdk.mp3,Music
s_LMd1_XN1w.mp3,"Cello,Bowed string instrument"
S_N7rKPsSLo.mp3,"Singing,Whoop,Speech,Inside, large room or hall"
s_nzvDUPsCU.mp3,Keys jangling
S_v5hrvOWIU.mp3,Electric toothbrush
S_wiInsK_DE.mp3,Mouse
T-2QqkJi2Ec.mp3,"Singing,Roll"
T-ceyMPsO6c.mp3,"Music,Speech"
t-L_PuzR67U.mp3,Bagpipes
t-OfBs9eVZ0.mp3,"Boat, Water vehicle,Ocean,Sailboat, sailing ship"
T00K0pMmUIQ.mp3,"Vibration,Car"
T03jk2igt9E.mp3,"Music,Speech"
t05lg7ASVYg.mp3,Alarm clock
t0903OliIqE.mp3,Slam
t0DHEldqfIc.mp3,Sonar
t0iDUcwGLXw.mp3,Music
T0jJZL3GKT0.mp3,"Aircraft engine,Vehicle,Aircraft,Outside, rural or natural"
T0OFKHj6878.mp3,Music
t0P9DEweEv4.mp3,Music
T0PqOA875v4.mp3,"Bird,Speech,Goose"
T0tyLNN7SKA.mp3,Folk music
t0ulJOTOdjo.mp3,Pour
T0uoYE12cnI.mp3,Singing
t0YCaoQ9XPQ.mp3,"Hubbub, speech noise, speech babble,Child speech, kid speaking,Outside, urban or manmade"
T1cYDKFI1is.mp3,Rain
t1D_YOkSmXo.mp3,Music
T1eta_uOw44.mp3,Sawing
T1oO-8y_t2I.mp3,Timpani
t1PcmstHSyg.mp3,Whispering
T1QnEyqO92w.mp3,Hands
t1ULMDpL35I.mp3,"Cowbell,Drum kit,Rimshot,Snare drum,Bass drum,Percussion"
T1ZXkqDLwrg.mp3,Snake
T21zhE9N_g8.mp3,Music
T26g0HOmYdQ.mp3,Basketball bounce
t2CeAeYVZPQ.mp3,"Music,Sound effect"
t2DrvtWfCqE.mp3,"Ambulance (siren),Siren,Police car (siren)"
T2pIUdaDMuA.mp3,"Wood block,Percussion"
T2zoWLYzEpo.mp3,"Music,Zing,Speech"
t3-xANiQrho.mp3,Brass instrument
T36b3bfvoN0.mp3,"Zither,Mandolin,Ukulele"
t3758pixHZY.mp3,New-age music
t3m7FOXOLbY.mp3,Insect
t3MjlZCv_xY.mp3,Clicking
T3QuUCRzAL8.mp3,"Music,Outside, rural or natural"
t3w7iwpgmTw.mp3,"Smash, crash"
t3Y9Za9roJM.mp3,Harmonica
t3zeNkXa0CM.mp3,"Clock,Speech"
T40AD-E3ci4.mp3,"Skidding,Speech,Car,Race car, auto racing"
t4d4dCZfteM.mp3,"Fowl,Goose"
t4V9CP-Uc0A.mp3,"Foghorn,Speech"
t4wDKhMiKpA.mp3,"Ratchet, pawl,Gears,Mechanisms"
T5ARSxTwTWc.mp3,Gong
T5CiDF-wAmg.mp3,"Jingle, tinkle"
t5fv6TTbsA0.mp3,"Toot,Vehicle horn, car horn, honking,Speech,Car"
T5pzn0UZViU.mp3,Mechanical fan
t5P_HJrrD64.mp3,Music
t5RqDGLiDvo.mp3,Music
t60XU3HolYo.mp3,Pink noise
T62i7a2HQQ4.mp3,"Vehicle,Car"
t6b5dFfa7NE.mp3,"Skidding,Car,Race car, auto racing"
T6CApk35d8A.mp3,Speech
t6Lj3sfrJzg.mp3,Music
T6NB5UC0ZbY.mp3,Music
T6Nnh13dAok.mp3,"Narration, monologue"
T6OLK9zJrlM.mp3,Blender
T6VvyaBND9s.mp3,"Bee, wasp, etc.,Fly, housefly"
t6XtW3SHQNE.mp3,"Traditional music,Musical instrument,Accordion"
T7-yT8o-DNs.mp3,Mouse
t72LUnKPCSs.mp3,Plop
T78nMdsJMmk.mp3,"Music,Speech"
T7ApcW_HzGI.mp3,"Bird,Speech"
T7bG4kIEw-M.mp3,"Music of Africa,Music of Latin America"
T7khbuOBHbo.mp3,"Brass instrument,Trumpet"
t7OsIlfzz6o.mp3,"Heart sounds, heartbeat"
T7rFcuQU_IE.mp3,"Snort,Animal"
t7uMx5EU-Rg.mp3,"Reversing beeps,Vehicle,Speech,Outside, urban or manmade"
T7Vfwcs6L8Q.mp3,"Drum,Music,Musical instrument,Synthesizer,Inside, small room"
t7ZUDO7R9tc.mp3,"House music,Electronic dance music,Dance music"
T856zY58BS8.mp3,Pulleys
T8cnEXIwjWA.mp3,"Wild animals,Animal,Outside, rural or natural"
T8NpPX6sWqs.mp3,Speech
t8nUf611WRk.mp3,Music
T8ohX1UzM7Q.mp3,Rustle
t8os583-_JM.mp3,Harmonica
T8PeEchKKU4.mp3,"Speech,Inside, small room"
t8rwfrPCW1M.mp3,Church bell
t8SLY7xn7Sc.mp3,Independent music
T8U3ihbHh9A.mp3,"Bass guitar,Music,Musical instrument,Rock music,Plucked string instrument"
t8uF3PZ3KGQ.mp3,"Music,Plucked string instrument"
t8YAoflTglc.mp3,"Domestic animals, pets,Speech,Dog,Animal"
t904uZm2Gzg.mp3,Rattle
t950mKAXHJM.mp3,"Cattle, bovinae,Livestock, farm animals, working animals"
t95KEobDCAA.mp3,Bluegrass
t9aSL2MwEDM.mp3,"Singing,Wedding music,Psychedelic rock,Pop music,Ska"
T9fk99yqwN4.mp3,"Wind instrument, woodwind instrument"
T9hK44Ki8_A.mp3,"Music,Rock and roll"
t9jBxSENxxI.mp3,Rumble
t9O1WbYKiGE.mp3,"Music,Speech,Inside, large room or hall"
T9VMZwKmO4A.mp3,"Drum and bass,Dubstep"
Ta0GmXPnGWk.mp3,"Reverberation,Music,Musical instrument,Plucked string instrument,Inside, small room"
ta2vGgYNBgg.mp3,"Power windows, electric windows,Car"
TA3E0Sk4Rno.mp3,"Steam whistle,Hiss"
TA57n2roc6s.mp3,Car alarm
ta73zu9Z3f8.mp3,Chop
TAA7komOjaQ.mp3,Crow
TaamX_ehKnU.mp3,Fire
TAaRroYeA94.mp3,"Speech,Inside, small room"
TabaOeYq2ek.mp3,Music
TaBdyJ1J1hk.mp3,Lawn mower
tAbVyejzL-s.mp3,Humming
TADHvdTZjzM.mp3,Music
Tadruc0Ytak.mp3,Music
tafhxGyuQP4.mp3,Gurgling
TafsLvRXbDI.mp3,Whir
TAgahC6ZeWM.mp3,"Canidae, dogs, wolves,Dog,Animal"
TAl6LU38u8M.mp3,"Screaming,Speech"
taMA2HEaA_U.mp3,Air conditioning
tAMhnqocveU.mp3,Foghorn
TaoySiaI-zQ.mp3,Engine knocking
TArWNq2retM.mp3,"Organ,Harpsichord,Keyboard (musical)"
tAWBuOhFTtU.mp3,"Rumble,Car,Inside, large room or hall"
Tb5FVrEeE50.mp3,Gurgling
TBBXRQHKFcE.mp3,Silence
tBcKQr3nbHg.mp3,"Cattle, bovinae,Livestock, farm animals, working animals"
TBCzIp_jBYg.mp3,Pig
TbDZszb3nNs.mp3,"Singing,Yell"
tbe01RuLQBo.mp3,"Drum,Speech,Maraca"
TBHLEB_p3vE.mp3,"Wail, moan"
tbJ0Eglgzjw.mp3,Whip
tBKOvAiNOQE.mp3,Brass instrument
TbkxG29_QNs.mp3,"Singing,Music"
TbLxlanClnM.mp3,"Music,Speech"
tbnhnN-Ffe8.mp3,"Tapping (guitar technique),Electric guitar,Distortion"
tbovKStEnME.mp3,"Wind instrument, woodwind instrument"
tBTUv8VMIRA.mp3,"Music,Trance music"
tbylGZuMU7c.mp3,Roar
tbZlBwgv-GU.mp3,"Boat, Water vehicle"
tBZoBdd_9Ak.mp3,Whispering
TC4mH6nACm8.mp3,Tabla
tc5k59uxChA.mp3,Shatter
tc7crRl2JqA.mp3,Music
tC86WJFY88k.mp3,Music
TCc4dnhyHvQ.mp3,"Vehicle,Car"
tcENulGsnho.mp3,"Christmas music,Music"
TciMHHSlyyc.mp3,Theme music
TCkkCSz88FQ.mp3,Fart
tcloS4aaSRM.mp3,Squeak
tcMaEUz9KLc.mp3,Grunt
TcMhxCxiKzU.mp3,"Effects unit,Heavy metal,Music,Distortion"
TcoRmHHHNgI.mp3,"Music,Speech"
tCptFGe_62s.mp3,Run
TCr6p6z4WMw.mp3,Whip
TcrKPgvkgKA.mp3,"Sanding,Wood"
tcvHxsqSb6M.mp3,Speech
TCY0MBNDiMQ.mp3,Punk rock
TD0N9vZouDY.mp3,Music
tD6nayldWBk.mp3,Gargling
td6W1p_URls.mp3,Music
tD8Gj7vkh-0.mp3,Typing
TDBqWGhnoLM.mp3,"Bark,Dog,Animal"
tDDaJi6wyQo.mp3,"Music,Helicopter,Speech"
TdfZy3l5fSg.mp3,"Music,Speech"
TDIiZpixlJY.mp3,Sigh
tDjOCC2QtwE.mp3,Music
TdJt7z2ibhk.mp3,Babbling
TdMn-iVWc40.mp3,"Music,Marimba, xylophone,Vibraphone"
TDTlOscWRBE.mp3,Wedding music
tdTT6rmkk9M.mp3,Christian music
tDVOUsG52Jw.mp3,Accordion
TdvwUwpYYos.mp3,Music
tDZPGf8WYmI.mp3,"Christmas music,Jingle (music),Music"
Te2jqQS76dQ.mp3,Music
TeA1puWNGgw.mp3,"Boat, Water vehicle,Wind,Ocean,Sailboat, sailing ship,Wind noise (microphone)"
TeCyk6sZU0M.mp3,Tearing
TehjTZRy48o.mp3,Music
teLNrq8OVsc.mp3,Clock
TEpdrOtRCmk.mp3,"Crow,Speech,Animal"
tEuEfUmiqbw.mp3,"Music,Speech,Outside, urban or manmade"
teVE2waWdsU.mp3,Clapping
TEWYFkjH2jc.mp3,"Music of Africa,Ska"
tEyZd0vWMFs.mp3,Gurgling
tf6v2fJJlRs.mp3,"Music,Speech"
tFa6Jrsmx9c.mp3,Slosh
TFaUIs6HZEg.mp3,Music
Tfc6184uCIk.mp3,"Wind instrument, woodwind instrument"
TfcUrwe5wY4.mp3,"Music,Harmonic"
Tfd2Fhr1HrQ.mp3,Keys jangling
Tfg9HjhpVlY.mp3,"Burping, eructation"
tfkEhaE_j8M.mp3,"Wind instrument, woodwind instrument"
TFKkENSDDvU.mp3,Bass guitar
TFl2cBk1rgo.mp3,Music
tfmtuetiBA4.mp3,"Printer,Inside, small room"
TfNLfYTmCTA.mp3,Drum and bass
tFqQhDcFqaw.mp3,White noise
tfSeUxytObU.mp3,"Jingle, tinkle"
tFULj-KbKG4.mp3,Vibration
tfWdKKZMdxg.mp3,"Electronic music,Music,Electronic dance music"
tfwZlNbZKnQ.mp3,Whispering
tFy6iCtaO6Q.mp3,Bathtub (filling or washing)
TFYTvs7ctHg.mp3,Speech
tFyVTc91WsU.mp3,Lawn mower
tfZ9DhoR7dA.mp3,Vibraphone
Tg5Bt6KSrag.mp3,Flamenco
Tg6Kexjc9vc.mp3,Oink
TgdikCUWjek.mp3,Tick-tock
TgdjcC28d6o.mp3,Bouncing
TgdNaRJCshI.mp3,Jet engine
Tggmwi-ecWA.mp3,Giggle
TgIj5W4AdMs.mp3,Fart
TGjH3bji5Ac.mp3,"Singing,Bellow,Inside, large room or hall"
TgL9EhwhoSE.mp3,"Sampler,Electronica"
tgnE_kNAkZI.mp3,"Speech,Inside, small room"
TgOr_C6xP6U.mp3,Wood block
TgQspLykHUM.mp3,Music
tgSZdK0rkTA.mp3,Speech
TGtl7C93Nnk.mp3,Tubular bells
TgUKuk1wWWI.mp3,"Slosh,Outside, urban or manmade"
tGuPpPS1nUg.mp3,Wind chime
TgVOhw3bI30.mp3,"Vibration,Vehicle"
TgZF6KBiBcQ.mp3,Change ringing (campanology)
th0WKR1GPgI.mp3,Music
th3g-Xa6tqk.mp3,"Canidae, dogs, wolves,Howl,Dog"
Th3mJWxUQ0w.mp3,Shout
th68OBgAUM4.mp3,Lawn mower
TH6NZ9o-l_E.mp3,"Video game music,Music"
ThdvaONJxCg.mp3,Vacuum cleaner
thEgYtqWuN4.mp3,"Cattle, bovinae,Livestock, farm animals, working animals"
ThF0NS3ejok.mp3,Applause
THfTLXBLpJE.mp3,Music
thHSYzhoLo4.mp3,"Singing,Soul music,Female singing"
tHKwFuK16yU.mp3,Conversation
ThNxBNCE-As.mp3,Croak
THpNZI3LkME.mp3,Insect
ths0kj7tjr4.mp3,Pour
THSUIAUoJOc.mp3,Sine wave
thTd14ptEqU.mp3,Speech
THxnfos-CdA.mp3,Chop
ThYnNuVDTTk.mp3,"Smoke detector, smoke alarm"
THyp6cmUPxA.mp3,"Narration, monologue,Music,Speech"
THzIRNWZ-jA.mp3,Music
tI2t4WhgUuU.mp3,"Bee, wasp, etc.,Fly, housefly"
ti4DK9qSeCs.mp3,Crowd
Ti4VKW1JhLc.mp3,"Computer keyboard,Speech"
Ti7pQYnL6Zk.mp3,Gong
TIAj-fi_R7c.mp3,Brass instrument
Tib9q48R1GQ.mp3,"Vehicle horn, car horn, honking,Outside, urban or manmade"
TiDdR-6bIcY.mp3,Singing
TiFboW8mqd4.mp3,"Bird,Bird vocalization, bird call, bird song,Chirp, tweet"
TIHXG1DtE1c.mp3,"Crow,Speech,Animal"
tIiKWNfxLgY.mp3,"Crumpling, crinkling"
tiiWNH8g6w4.mp3,"Steam whistle,Hiss"
tImhcRHkP5E.mp3,"Domestic animals, pets,Growling,Animal"
TIn9cxfbpTY.mp3,"Tearing,Inside, small room"
TiOBlG-R1Y4.mp3,Music
TioINDSHcps.mp3,"Domestic animals, pets,Yip,Dog,Animal,Whimper (dog)"
tIra9r3Hc3g.mp3,"Slap, smack"
TiXRXE71Rwc.mp3,Music
TiZXWRhsMX8.mp3,Croak
tJ55EJ57dIA.mp3,"Music,Electronic tuner,Outside, urban or manmade"
TjeFw_pHpX0.mp3,"Cutlery, silverware"
tJHFSRTPyew.mp3,Music of Africa
TJHGcxFznd4.mp3,Clarinet
tjlPAc58-b4.mp3,"Singing,Music"
TjOx-hHvHI0.mp3,Tuning fork
tjQTZM-sqS0.mp3,"Cymbal,Drum kit,Drum roll,Hi-hat,Rimshot,Snare drum,Bass drum,Percussion"
TJrJev6Ec2o.mp3,Singing
TJVwnfX26sc.mp3,"Bird flight, flapping wings"
tJWduBZRJkE.mp3,Music
tJX6hGL9Tyw.mp3,Sanding
tk0KDKl-mGE.mp3,Music
Tk2VoEuEfVk.mp3,Music
TkclVqlyKx4.mp3,Bagpipes
TkHZdMJPwKc.mp3,"New-age music,Music"
TkkLNOxVjXA.mp3,Toilet flush
TKtNAJa-mbQ.mp3,"Cat,Meow,Speech,Animal"
TKTZWi0v23w.mp3,"Heart sounds, heartbeat"
tL52X_Ac4nU.mp3,Vibration
TL69HIcUSxo.mp3,Wheeze
tl8K0QjKBCU.mp3,Fusillade
tlDBOenCGV4.mp3,Wood block
TLG9DheSh-c.mp3,"Music,Synthesizer"
tLi6_zeZq3M.mp3,Crackle
TLMEsc_42Gw.mp3,"Singing,Music,Musical instrument,Ukulele,Plucked string instrument"
Tloa2CbutoM.mp3,Lawn mower
TlOV3f5U6Ys.mp3,Music
tlP8fLwa8F8.mp3,Rumble
TlRlqiXvyCw.mp3,Synthesizer
TlYXytZ8kus.mp3,"Ratchet, pawl,Gears,Mechanisms"
TlZINTHudT0.mp3,"Knock,Inside, small room"
tM0f_eTI4JA.mp3,"Bird flight, flapping wings"
tM5eEL9a7Ws.mp3,"Bird,Coo,Pigeon, dove"
tM60GAPIXTY.mp3,Punk rock
tMICtalfpSc.mp3,"Singing,Middle Eastern music"
tMMjurLqYJQ.mp3,"Guitar,Music,Plucked string instrument"
tMNqBc5ecUU.mp3,Rustling leaves
tmSRxcgTtNc.mp3,"Motor vehicle (road),Music,Vehicle"
tMUVHanx9lc.mp3,"Music,Livestock, farm animals, working animals,Animal"
TmwmAx5eWxc.mp3,"Insect,Cricket"
TmYBGwKqsrA.mp3,Hoot
Tm_iwnX6hn0.mp3,"Vehicle horn, car horn, honking"
TN-fEvyvKR0.mp3,"Radio,Speech"
tNaTvvyvoKA.mp3,"Gasp,Inside, small room"
tnDUwvxQU3k.mp3,Music
TNeEwL5ha2w.mp3,Music
tNEGx3WCwBA.mp3,Doorbell
TNEhO9fIyl8.mp3,Clang
TNgTqDYl3JQ.mp3,Singing
TNK2G4wY46g.mp3,"Boat, Water vehicle,Ship,Wind noise (microphone)"
TnlAaFPpH0U.mp3,"Slam,Inside, large room or hall"
tNmXfPWODRo.mp3,Speech
tNmXub1tnv4.mp3,Bang
tnNDXjSxr4M.mp3,Music
tnPs-9FDAIA.mp3,"Bee, wasp, etc.,Fly, housefly"
TnqqafJMXBU.mp3,Speech
tNrQpQSsaOw.mp3,Wind chime
tnSM-SnE5Lk.mp3,"Bell,Inside, large room or hall,Outside, urban or manmade"
tNUnHVIQ4ZU.mp3,Chopping (food)
TNySqAlo99M.mp3,Snoring
tNz5aSnvXjU.mp3,"Domestic animals, pets,Bow-wow,Speech,Dog,Animal"
TO5qHEhH3Uc.mp3,Filing (rasp)
TO6nBFGqHTw.mp3,"Neigh, whinny"
TO8KNt8rckw.mp3,Alarm
TO9JjqSVb4c.mp3,Toilet flush
tOb0M2k3deo.mp3,"Drum,Drum roll,Rimshot,Snare drum,Bass drum,Percussion"
TObYoD2pGb0.mp3,"Echo,Music,Musical instrument,Speech,Plucked string instrument,Outside, urban or manmade"
TOc84Z-y8g8.mp3,Ringtone
TOCBTZC2lKc.mp3,Dial tone
toDcLiHJUEA.mp3,"Gunshot, gunfire"
tOfzHviIYyw.mp3,"Shatter,Inside, small room"
TokHdpvX7Es.mp3,"Singing,Opera,Classical music,Choir"
TOLhQoXsf5k.mp3,Tuning fork
tOnbheVe0nI.mp3,Run
tOnjlUzqSC4.mp3,Music
too9MtXBwts.mp3,"Singing,Tender music"
ToxWgj3_Zgw.mp3,Whir
TO_ygEamE3o.mp3,Chopping (food)
TP1cBAI6qZ0.mp3,Gong
tpamd6BKYU4.mp3,"Jingle (music),Music for children"
TpCKwV4kHuU.mp3,Hoot
TPGgOyJVZDw.mp3,"Bird,Coo,Pigeon, dove"
tPGV-DfTe2g.mp3,"Water tap, faucet,Water"
TPhWKe0kO1A.mp3,Music
TPuUSY0A7UQ.mp3,Pump (liquid)
TpYdG5rqKnc.mp3,Vehicle
tq559gaNyGY.mp3,"Music,Speech"
tQGupTCdpMM.mp3,Noise
TqIptTnXb20.mp3,Chant
TQLIDbgJpak.mp3,"Drum,Musical instrument,Orchestra,Percussion,Steelpan"
tqsetShy6II.mp3,Wind chime
tQuab99YMdE.mp3,Speech
tQvSDd6-ol4.mp3,Mouse
tqwlTctyIEI.mp3,"Babbling,Child speech, kid speaking"
tqXFcaoxQKQ.mp3,"Engine,Vehicle,Speech"
tR1C21EzCTk.mp3,"Bass guitar,Music"
tr2iVjsu4xs.mp3,"Brass instrument,Trombone,Trumpet"
Tr2qd4DjId8.mp3,Music
tR2SF1LdMuk.mp3,Alarm clock
Tr58sD07MHU.mp3,Music
Tr7pmnO3eHo.mp3,"Ice cream truck, ice cream van,Speech,Child speech, kid speaking"
trbpsrMA3O8.mp3,Ding
trc7uRpZGrI.mp3,"Jackhammer,Outside, rural or natural"
TrEo8J0j7_s.mp3,Cacophony
TRFZnqHVTig.mp3,"Wail, moan"
tRGV2rMjuKc.mp3,Whip
trHbq9xGW0Q.mp3,"Subway, metro, underground,Rail transport,Train wheels squealing"
TrHn26CORVM.mp3,"Ratchet, pawl,Gears,Mechanisms"
TrP2a-k3g0o.mp3,Tuning fork
TRPe5pGbQUg.mp3,Music
tRtcB-iJSeU.mp3,"Marimba, xylophone,Mallet percussion"
TrtetONKfvM.mp3,"Singing,Clapping"
trUGgxYyClc.mp3,"Motor vehicle (road),Music,Truck,Vehicle,Speech"
TS-ep4lVq_4.mp3,Music
ts0NiUqcZf0.mp3,"Railroad car, train wagon,Rail transport,Train,Clickety-clack"
tS4R6BdMYxs.mp3,Electric toothbrush
TS4_Nqzihbk.mp3,Whip
tS9s0n59xiA.mp3,"Music,Electronic dance music,Dance music"
tS9TAK2TdkQ.mp3,Crowd
tsdNl72WVs4.mp3,Accordion
tSDWeENk1W8.mp3,Church bell
tsFGSjZzBRM.mp3,"Train whistle,Steam,Hiss"
TSl5LrM6LcQ.mp3,"Echo,Music,Chorus effect,Plucked string instrument"
tSlPJjbbf8I.mp3,Spray
tSmtTLfENpc.mp3,Typewriter
TSoOxEM47_E.mp3,Jackhammer
TSPyYlvFa0s.mp3,Music
tSsON_dge8g.mp3,"Music,Funny music"
TsTdffJ9LHg.mp3,Brass instrument
TszjUk3C6-A.mp3,Blender
tt1vv6Il_Es.mp3,"Smoke detector, smoke alarm,Fire alarm"
Tt3BnoJw8ds.mp3,Independent music
ttCOebeJ59A.mp3,"Fire,Wind noise (microphone)"
tTDOCqIqlzU.mp3,"Snort,Speech"
tTfIrUNNoic.mp3,"Buzzer,Speech"
ttIeifVcqd4.mp3,Ding-dong
TTLVlIcF-Tg.mp3,"Echo,Music"
ttmcFBtpvBw.mp3,Coin (dropping)
TTrVQKrZrQg.mp3,Jingle bell
TTrwxO48knw.mp3,"Music,Steelpan"
TtSAMbur5F8.mp3,Music
tTSbaleo5Ys.mp3,"Music,Speech"
tTtuoCraB1Y.mp3,"Gunshot, gunfire"
tU-6-gDelBE.mp3,Music
tu3IrmT_2xk.mp3,"Wind instrument, woodwind instrument"
Tu7BtoQPd98.mp3,"Snoring,Inside, small room"
tUBTRs7Avk0.mp3,Funk
TUCeonlUtR0.mp3,Plop
Tufk_m5bzNU.mp3,Whistle
Tuhso4n8pj4.mp3,"Music,Speech"
tUIVZ_NR59k.mp3,"Boat, Water vehicle,Rowboat, canoe, kayak,Wind noise (microphone)"
tUJ_ZniLjhc.mp3,Christian music
tULRJuvXeyU.mp3,"Music,Speech"
tuoBmxts5Xo.mp3,"Brass instrument,Music,Musical instrument,Wedding music,Saxophone"
tuoSuo-7wL0.mp3,Singing
tupFX4EzPn8.mp3,Music
tUSnod37b9Q.mp3,"Cello,Pizzicato,Bowed string instrument"
tUUjM17zvFM.mp3,"Rodents, rats, mice"
tUZB_Xf1m6k.mp3,"Funk,Happy music"
tuZYdoic2lk.mp3,"Explosion,Outside, rural or natural"
tv14XEQcY0c.mp3,"Traditional music,Musical instrument,Accordion"
