Filename,Labels,Category
WHW_r9SFmIs.mp3,"Aircraft engine,Vehicle,Fixed-wing aircraft, airplane,Aircraft",Vehicle Sounds
wH_1YTr1ES0.mp3,"Printer,Speech",Human Sounds
WH_wR-8OVds.mp3,"Snoring,Snort",Miscellaneous
WI2d5vDJeLo.mp3,"Bass guitar,Humming,Guitar,Music,Musical instrument,Plucked string instrument",Musical Instruments
Wi4k0FCmBEw.mp3,"Railroad car, train wagon,Rail transport,Train,Train wheels squealing",Vehicle Sounds
wi8EhPUIVTg.mp3,"Dial tone,Busy signal,Speech",Human Sounds
WiAFUo2nxIk.mp3,"Scratching (performance technique),Music",Musical Instruments
WIC9ZtEWc6g.mp3,Rustling leaves,Miscellaneous
wiDw2V0pOS0.mp3,Sidetone,Miscellaneous
wIlj8q77G4M.mp3,Whale vocalization,Miscellaneous
WIokYIEUg1Y.mp3,"Carnatic music,Music",Musical Instruments
Wiooug3f5bc.mp3,Squish,Miscellaneous
WIuLaxWIAAI.mp3,"Drum,Drum kit,Drum roll,Rimshot,Snare drum,Bass drum,Percussion",Musical Instruments
WiVLgHykmFc.mp3,"Snort,Speech",Human Sounds
wiWxg1qAqJ4.mp3,"Slosh,Speech,Child speech, kid speaking,Outside, rural or natural",Human Sounds
WJ0ZY5KzjJo.mp3,"Music,Breaking",Musical Instruments
wj4ukZFNEgs.mp3,Reggae,Miscellaneous
Wj6H8hQJaO0.mp3,"Helicopter,Speech",Human Sounds
WJaWSIC2m8k.mp3,Tuning fork,Miscellaneous
WJcaxEPB3lI.mp3,Change ringing (campanology),Miscellaneous
wjivxJvfspE.mp3,"Music,Squish,Drip",Musical Instruments
wJkeTmKF2QU.mp3,"Lawn mower,Light engine (high frequency)",Miscellaneous
wJMuPzLT0cs.mp3,"Bathtub (filling or washing),Water",Environmental Sounds
wjOSKWtGK0E.mp3,"Music,Speech,Electronic tuner",Human Sounds
WjPHxUtF9go.mp3,"Guitar,Music,Musical instrument,Steel guitar, slide guitar,Chorus effect,Strum,Plucked string instrument",Musical Instruments
wjpzUdysBuw.mp3,Whip,Miscellaneous
WjqMWANE7ng.mp3,"Music,Pour,Speech",Human Sounds
wjU9NUzv35M.mp3,"Music,Cacophony",Musical Instruments
wjxD3Ix5TaI.mp3,"Power windows, electric windows,Music,Vehicle,Speech",Human Sounds
WK-gdfCurCg.mp3,"Wood block,Percussion",Miscellaneous
wK5D1jAVDrI.mp3,"Sine wave,Chirp tone",Miscellaneous
wK7dLL6lPWE.mp3,Hiccup,Miscellaneous
Wk9rfiU9wvg.mp3,"Music,Electronica",Musical Instruments
WkBgWhtIKm4.mp3,"Hiccup,Speech",Human Sounds
WKDgLWhb0ro.mp3,"Siren,Civil defense siren",Miscellaneous
Wkh9YWllduc.mp3,"Music,Scratch,Rattle",Musical Instruments
wKiz5Nntdqc.mp3,Tearing,Miscellaneous
wKjmo8634iQ.mp3,"Fill (with liquid),Spray,Squish,Drip",Miscellaneous
WKknvhyBcSE.mp3,"Rodents, rats, mice",Miscellaneous
wkkzzAjSxDs.mp3,"Bass guitar,Guitar,Music,Musical instrument,Plucked string instrument",Musical Instruments
WKL40jfQD3g.mp3,"Brass instrument,French horn",Miscellaneous
wKpENKAyuXc.mp3,"Cutlery, silverware,Dishes, pots, and pans",Miscellaneous
Wkqm7GFQx6k.mp3,"Accelerating, revving, vroom,Vehicle,Tire squeal,Car,Race car, auto racing",Vehicle Sounds
wKtX-v71_DI.mp3,"Basketball bounce,Run,Speech,Child speech, kid speaking",Human Sounds
WkU6zXSeKH8.mp3,"Bark,Domestic animals, pets,Dog,Animal",Animal Sounds
WkvLAao31yg.mp3,"Squish,Speech,Inside, small room",Human Sounds
WKVPTC1sfWE.mp3,"Boat, Water vehicle,Sailboat, sailing ship",Environmental Sounds
WKXNNK92_Mg.mp3,"House music,Music,Electronic dance music",Musical Instruments
WL-8x_1MJpU.mp3,"Music,Quack",Musical Instruments
Wl5Ch9EV0bc.mp3,"Banjo,Music,Mandolin",Musical Instruments
wLadCTrZciw.mp3,Basketball bounce,Miscellaneous
wLEe6wCp3_s.mp3,"Music,Shuffle",Musical Instruments
wLITXWAuZy0.mp3,"Music,Tender music",Musical Instruments
wLjOnXgZny0.mp3,"Music,Typewriter",Musical Instruments
wlkSmyEWNX0.mp3,Church bell,Miscellaneous
WlMmwLgGhXU.mp3,Flap,Miscellaneous
wLQiZ-0VW4c.mp3,"Tapping (guitar technique),Guitar,Music,Musical instrument,Steel guitar, slide guitar,Plucked string instrument",Musical Instruments
WlR-pU5GHpE.mp3,"Slap, smack",Miscellaneous
WlSHKXsyEOU.mp3,Fire alarm,Environmental Sounds
wLXZMizUgs0.mp3,"Music,Rapping",Musical Instruments
wlZIt3p3-10.mp3,"Music,Rhythm and blues",Musical Instruments
wLZzH7E57DY.mp3,"Fill (with liquid),Water,Speech",Human Sounds
Wm1NL-vN8Dc.mp3,"Liquid,Domestic animals, pets,Slosh,Dog,Animal,Inside, small room",Animal Sounds
wM2MjZgCZho.mp3,"Applause,Music,Cheering,Shout,Speech",Human Sounds
wM3XMwh88wE.mp3,"Bird,Duck",Animal Sounds
wM3XOYKpvvk.mp3,"Flamenco,Guitar,Music,Musical instrument",Musical Instruments
wm5tqxyeUy0.mp3,"Mains hum,Hum",Miscellaneous
wM9wNgY8d4g.mp3,"Railroad car, train wagon,Train horn,Rail transport,Steam,Train,Hiss,Clickety-clack",Vehicle Sounds
Wmbh4Vv8olw.mp3,Whistle,Miscellaneous
wMd2zyD2Ncc.mp3,Synthesizer,Miscellaneous
WmDgmcYGQsY.mp3,Chop,Miscellaneous
WMeoaVvKic8.mp3,"Chewing, mastication,Crunch",Miscellaneous
WmGhWK2jeGY.mp3,"Organ,Electronic organ",Miscellaneous
wMHBhCVv--g.mp3,"Music,Pop music,Zing",Musical Instruments
wMhSdXXikGA.mp3,"Music,Crack,Crumpling, crinkling",Musical Instruments
wmJ2AQhc0-8.mp3,"Speech,Child singing",Human Sounds
Wmk8NnBljbU.mp3,"Zipper (clothing),Music",Musical Instruments
wMN-Xp9IMUw.mp3,"Drum,Music,Musical instrument,Rattle (instrument),Percussion",Musical Instruments
WMObZJPsnkE.mp3,"Burping, eructation,Speech",Human Sounds
WMQa5nW7jAM.mp3,"Railroad car, train wagon,Train whistle,Rail transport,Train,Clickety-clack",Vehicle Sounds
wMsb7moPV2M.mp3,"Rumble,Speech",Human Sounds
WMsGCMfaKbs.mp3,"Male speech, man speaking,Speech",Human Sounds
WmTDKYYH5OU.mp3,"Cello,Double bass,Bowed string instrument",Miscellaneous
wMtsAWuZN48.mp3,"Singing,Music,Song,Music of Bollywood",Human Sounds
Wmu3a5yZf0w.mp3,Heavy engine (low frequency),Miscellaneous
WMw6PG4caDU.mp3,"Bird,Crow,Caw,Speech,Outside, rural or natural",Animal Sounds
wmXnAsZ3S5o.mp3,"Toilet flush,Water",Environmental Sounds
WmyhSRhWh3k.mp3,"Swing music,Ska",Miscellaneous
wN8wNqGy6O0.mp3,"Writing,Speech",Human Sounds
wNcauFdpks0.mp3,"Siren,Civil defense siren",Miscellaneous
wnEOOMeszIg.mp3,"Speech,Sewing machine",Human Sounds
WnICFGLRdYg.mp3,"Music,Tambourine",Musical Instruments
WnK6UIa6l7Y.mp3,"Sheep,Bleat",Animal Sounds
wNklwnZkt_0.mp3,"Flap,Speech",Human Sounds
WNmAlKrAPjQ.mp3,"Music,Sad music",Musical Instruments
WNruH2zu804.mp3,"Mains hum,Hum",Miscellaneous
WNUb2d9nC_M.mp3,"Speech,Typewriter",Human Sounds
WNueW-3FF6g.mp3,"Crying, sobbing,Music,Speech",Human Sounds
WNx9AzSOTPk.mp3,String section,Miscellaneous
WnxQAuThbXg.mp3,"Speech,Bicycle bell",Human Sounds
wob0Y0KVvC8.mp3,"Music,Field recording,Speech",Human Sounds
wobbgza7cTs.mp3,"Rodents, rats, mice",Miscellaneous
WoBYgyQqQKk.mp3,"Gunshot, gunfire,Artillery fire",Miscellaneous
wOfoexIQRbs.mp3,"Timpani,Music",Musical Instruments
WOJoGsk15eA.mp3,"Ringtone,Guitar,Music",Musical Instruments
wOmtHcnJeV4.mp3,"Writing,Inside, small room",Miscellaneous
WOnLnbOPJK8.mp3,"Chuckle, chortle,Snicker,Speech",Human Sounds
WOoqg3eoYgI.mp3,"Music,Speech,Throat clearing",Human Sounds
WOPkSaiPun4.mp3,"Music,Shuffle",Musical Instruments
Wora7N2DaNM.mp3,"Finger snapping,Inside, small room",Miscellaneous
WOSCX6icco0.mp3,"Skidding,Vehicle,Tire squeal,Car,Race car, auto racing",Vehicle Sounds
woVby8SBWDI.mp3,"Singing,Music,Choir",Human Sounds
WOzDG_3PYws.mp3,"Music,Musical instrument,Wedding music",Musical Instruments
Wp5AiCmbQjA.mp3,"Finger snapping,Vocal music",Miscellaneous
WP7F7PQb454.mp3,Electric toothbrush,Miscellaneous
Wp7JyzM7HVw.mp3,"Singing,Jingle (music),Music",Human Sounds
wpbOu05WuDk.mp3,"Boat, Water vehicle,Ship",Environmental Sounds
WPF49m1VuMo.mp3,"Singing,Crowd,Music,Choir",Human Sounds
wpfXm75wn7U.mp3,Ding,Miscellaneous
wPmTJWybq_E.mp3,"Gospel music,Christian music,Music",Musical Instruments
WpNP4TCeUSs.mp3,"Hoot,Owl",Miscellaneous
wPQyV0WzCJk.mp3,"Music,Wail, moan",Musical Instruments
WpuzxotToNQ.mp3,"Brass instrument,French horn",Miscellaneous
wpv-lu_fqJI.mp3,"Music,Lullaby",Musical Instruments
wpvTOTKGz3E.mp3,"Music,Chatter,Speech,Inside, large room or hall",Human Sounds
wPwb9d4Jij8.mp3,"Domestic animals, pets,Howl,Whimper,Yip,Dog,Animal,Whimper (dog)",Animal Sounds
wpzO9pEMblc.mp3,Snake,Miscellaneous
WQ0z1lZqpR0.mp3,"Jingle (music),Music",Musical Instruments
WQ7gArNmqK0.mp3,"Jet engine,Speech",Human Sounds
wQaOpxwAhEU.mp3,"Plop,Speech",Human Sounds
WQBVIFHMJ40.mp3,"Toothbrush,Electric toothbrush",Miscellaneous
WQcS2qPupwQ.mp3,"Motor vehicle (road),Power windows, electric windows,Vehicle,Speech,Car",Human Sounds
wQE3lGR1ciI.mp3,"Music,Drum machine",Musical Instruments
wQhycJsKSPE.mp3,"Brass instrument,French horn",Miscellaneous
WQIWwnQm-KI.mp3,"Reversing beeps,Speech",Human Sounds
WQNJDWRsG3s.mp3,"Liquid,Trickle, dribble,Water,Speech,Outside, urban or manmade",Human Sounds
Wqo1vpKVTsA.mp3,"Bus,Vehicle",Vehicle Sounds
wQp18rtRUPI.mp3,"Hoot,Owl",Miscellaneous
WQsuFvw43RA.mp3,"New-age music,Music,Ambient music",Musical Instruments
WQvdabO-0yw.mp3,"Whoosh, swoosh, swish",Miscellaneous
WQWUEZtm8Jw.mp3,"Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Siren",Environmental Sounds
wQYrm5A5GAA.mp3,Chopping (food),Miscellaneous
wQYue6eZmlU.mp3,"Organ,Hammond organ",Miscellaneous
wR7n4Gg-_ac.mp3,"Music,Scary music",Musical Instruments
WRbanGuV__s.mp3,"Singing,Flamenco,Music",Human Sounds
WRBthmGrSUE.mp3,"Singing,Music,Music of Bollywood",Human Sounds
Wre8DkaPhyA.mp3,"Crowd,Cheering,Children shouting",Miscellaneous
wReUxwCk-xA.mp3,"Flap,Speech",Human Sounds
WRfobDRCIOc.mp3,"Video game music,Music",Musical Instruments
Wrfvo1eFRFk.mp3,"Aircraft engine,Vehicle,Fixed-wing aircraft, airplane,Aircraft,Outside, urban or manmade",Vehicle Sounds
WRjF6A9J2To.mp3,"Fowl,Honk,Goose",Miscellaneous
wRO3h_zt1b4.mp3,"Rain,Thunderstorm,Thunder",Environmental Sounds
wRPO3ONN3aU.mp3,"Chainsaw,Tools",Machine and Tool Sounds
WrpWb-Zumnc.mp3,"Brass instrument,Clarinet,Saxophone",Musical Instruments
WrvYuBEHqxE.mp3,Whale vocalization,Miscellaneous
wRVZAD1pfeo.mp3,"Gunshot, gunfire,Machine gun",Machine and Tool Sounds
wRWxsKN394Q.mp3,Orchestra,Miscellaneous
WRZGYDh7qRo.mp3,"Singing,Heavy metal,Music,Psychedelic rock,Rock music,Song",Human Sounds
wRzT7hrH--I.mp3,"Music,Song",Musical Instruments
wS4d-q9H4NE.mp3,"Cowbell,Drum,Drum kit,Rimshot,Snare drum,Bass drum,Percussion",Animal Sounds
WsaSvq0sDgU.mp3,"Heart sounds, heartbeat,Throbbing",Miscellaneous
wSDDZL5mauE.mp3,"Yip,Bow-wow",Miscellaneous
WSfEqehn3X0.mp3,"Music,Thump, thud",Musical Instruments
WsG6hlKQAME.mp3,Stream,Environmental Sounds
Wsiy8f2O8LU.mp3,Shuffle,Miscellaneous
WSLH-UmF3Ss.mp3,Jackhammer,Miscellaneous
WsLoE1uWfMs.mp3,"Drill,Tools,Power tool",Machine and Tool Sounds
WSMdqFEjGXE.mp3,"Cello,Double bass,Violin, fiddle,Bowed string instrument",Musical Instruments
wspG1oMwpQU.mp3,Medium engine (mid frequency),Miscellaneous
wSSRh_f5PeE.mp3,Static,Miscellaneous
wst-3U_wU3g.mp3,Clarinet,Miscellaneous
wSvwpjjHB4s.mp3,"Bee, wasp, etc.,Insect,Fly, housefly",Animal Sounds
WsxrASM-GF4.mp3,Typing,Miscellaneous
wsyb3aR-5Ik.mp3,"Music,Snicker,Speech",Human Sounds
wt-f2FUJ6Rw.mp3,Jackhammer,Miscellaneous
wt-f7K_suBc.mp3,"Country,Music",Musical Instruments
WT2iyJmKkc8.mp3,"Scratching (performance technique),Electronic music,Music,Speech",Human Sounds
WT4kmbYODYc.mp3,"Laughter,Speech,Baby laughter,Inside, small room",Human Sounds
wT7gcQZ_z60.mp3,"Mains hum,Hum",Miscellaneous
wt8CAYdDnr4.mp3,"Wild animals,Roaring cats (lions, tigers),Animal",Animal Sounds
WTGB7SQD5ck.mp3,"House music,Music,Techno,Trance music",Musical Instruments
WTNgM3kwYp8.mp3,"Music,Pour,Speech",Human Sounds
WtNzWax98Hw.mp3,Snake,Miscellaneous
WtoXGke-nk8.mp3,"Neigh, whinny,Speech,Animal",Animal Sounds
wTPI3MHqxSQ.mp3,"Music,Soundtrack music,Sad music",Musical Instruments
WTqz0yblh4E.mp3,Coin (dropping),Miscellaneous
Wtt1dmW7F0U.mp3,Cupboard open or close,Miscellaneous
wtTYgX0X5UQ.mp3,"Tearing,Speech",Human Sounds
WtV5ird3gPM.mp3,"Crowd,Cheering,Children shouting",Miscellaneous
WtvSnE0-N4M.mp3,"Fire engine, fire truck (siren),Emergency vehicle,Siren",Environmental Sounds
wtx-vrqs3kQ.mp3,Tick-tock,Miscellaneous
WtYkEKKbHQU.mp3,"Tapping (guitar technique),Music",Musical Instruments
wTYu4nCBiuQ.mp3,"Rattle,Inside, small room",Miscellaneous
Wu1VzWLJC6A.mp3,"Music,Psychedelic rock",Musical Instruments
Wu3LKQG1fwU.mp3,"Cymbal,Drum,Drum kit,Drum roll,Hi-hat,Rimshot,Snare drum,Bass drum,Percussion",Musical Instruments
wU5_EnD5_kA.mp3,"Drill,Dental drill, dentist's drill,Inside, small room",Machine and Tool Sounds
WUb1dej-7cs.mp3,Foghorn,Miscellaneous
WUEWN3mZWcU.mp3,"Music,Funny music",Musical Instruments
WUJ81SYub4I.mp3,"Bass guitar,Guitar,Music,Musical instrument,Speech,Harmonic",Human Sounds
WupBieE-8Us.mp3,"Tick-tock,Tick",Miscellaneous
WUPkRGH2dYU.mp3,Gong,Miscellaneous
wUsT87ZtI50.mp3,Engine knocking,Vehicle Sounds
wuvElj-JmOk.mp3,"Telephone,Sidetone,Speech",Human Sounds
wuxjTxxQUTs.mp3,"Insect,Cricket",Animal Sounds
wU_LR9I9ea4.mp3,"Snoring,Silence,Inside, small room",Miscellaneous
WvaIypMvAHY.mp3,"Guitar,Music,Musical instrument,Speech,Electronic tuner,Plucked string instrument,Inside, small room",Human Sounds
WVe87DaQfu0.mp3,"Echo,Effects unit,Music,Chorus effect,Distortion",Musical Instruments
Wvg5rlMbjJc.mp3,"Music,Angry music",Musical Instruments
WvHgDLMjbjs.mp3,"Dental drill, dentist's drill,Inside, small room",Miscellaneous
WvL9Xhv8x1M.mp3,String section,Miscellaneous
wVM_sn0ur3o.mp3,Rustle,Miscellaneous
wVRrJ7Dtbxg.mp3,"Music,Whimper,Speech",Human Sounds
WvuJuEM7JJs.mp3,"Music,Cacophony",Musical Instruments
WVVSwGwNAyo.mp3,"Gospel music,Music,Rhythm and blues",Musical Instruments
Wvym4eszpik.mp3,"Speech,Boing",Human Sounds
Wv_NJM8RnbA.mp3,"Turkey,Fowl,Gobble",Animal Sounds
WW8tmCg7B28.mp3,"Music,Pant,Speech,Animal",Animal Sounds
wwbATvWFaLY.mp3,"Harpsichord,Keyboard (musical)",Miscellaneous
wWbfzes8S00.mp3,"Ratchet, pawl,Pulleys,Gears,Mechanisms",Miscellaneous
WWdVMv8L0fU.mp3,"Smoke detector, smoke alarm,Music",Musical Instruments
wWfhy9kndn0.mp3,"Hoot,Owl",Miscellaneous
WwFYNmTS41I.mp3,Busy signal,Vehicle Sounds
wwHi10qX8u8.mp3,"Funk,Music",Musical Instruments
WWIsvx4Vg7c.mp3,"Beep, bleep",Animal Sounds
WWIT13tTW7c.mp3,"Brass instrument,Clarinet,Saxophone",Musical Instruments
wWLOxRSll5Q.mp3,Sampler,Miscellaneous
wwNTz4QA8YI.mp3,"Music,Chink, clink,Speech,Inside, small room",Human Sounds
wwo9RZwkUmI.mp3,Rustle,Miscellaneous
wWQFh_PvGps.mp3,"Slap, smack",Miscellaneous
wWwaNo38j-4.mp3,"Typing,Speech",Human Sounds
wwWMqxv5bpM.mp3,"Ambulance (siren),Car alarm,Emergency vehicle,Siren",Vehicle Sounds
WwWy7OQHbQI.mp3,Blender,Miscellaneous
wwx-fTVQVzQ.mp3,Busy signal,Vehicle Sounds
WWYNTS4vBbc.mp3,"Busy signal,Telephone,Speech",Human Sounds
WwYSt-jdbjs.mp3,Jingle bell,Miscellaneous
wx6_MWVHZ4g.mp3,Electronic dance music,Miscellaneous
Wx97oLyph4M.mp3,Typing,Miscellaneous
Wxa36SSZx8o.mp3,"Music,Chuckle, chortle,Snicker,Speech",Human Sounds
WxaM1IuJ2QU.mp3,"Drum and bass,Music",Musical Instruments
wXaO5QRUv3U.mp3,"Liquid,Fill (with liquid)",Miscellaneous
wxJac_CJ10o.mp3,Change ringing (campanology),Miscellaneous
wXkjXfuNbpg.mp3,"Filing (rasp),Rub",Miscellaneous
wxKtBDKasgM.mp3,"Music,Angry music",Musical Instruments
wXM1D0qJP3Q.mp3,"Liquid,Outside, urban or manmade",Miscellaneous
wxomX4D_gH8.mp3,"Boom,Speech",Human Sounds
wXxo_Q6e_xA.mp3,"Music,Thunk,Wood",Musical Instruments
Wy-PhjWxheo.mp3,"Pink noise,Outside, rural or natural",Miscellaneous
wy3Y3NfamA4.mp3,Sonar,Miscellaneous
Wy49nszOnxo.mp3,"Engine,Jackhammer,Inside, small room",Vehicle Sounds
WyA0Qr2fe3E.mp3,"Creak,Mechanisms",Miscellaneous
WYbD9YUrf_4.mp3,"Bagpipes,Wind instrument, woodwind instrument",Environmental Sounds
wYgGpTFY2No.mp3,"Slosh,Speech,Outside, urban or manmade",Human Sounds
WYle9IF5rgs.mp3,"Reversing beeps,Vehicle,Car",Vehicle Sounds
WyNgaxyxRg4.mp3,Tubular bells,Miscellaneous
WyqyK87HomE.mp3,"Bark,Domestic animals, pets,Dog,Animal,Whimper (dog)",Animal Sounds
wYtd_Sq2-Tw.mp3,"Effects unit,Guitar,Music,Musical instrument,Chorus effect,Plucked string instrument,Distortion,Inside, small room",Musical Instruments
WYtXPShpUC8.mp3,"Sizzle,Stir,Frying (food)",Miscellaneous
WYupmAD1RP8.mp3,"Hands,Inside, small room",Miscellaneous
wYvuMkAFvOc.mp3,"Power windows, electric windows,Speech",Human Sounds
Wyw6Rsu6xLg.mp3,"Slap, smack",Miscellaneous
WyWE44m1TtA.mp3,"Fowl,Crowing, cock-a-doodle-doo,Cluck,Chicken, rooster",Animal Sounds
WYxXUBP_XaM.mp3,"Harmonica,Wind instrument, woodwind instrument",Environmental Sounds
Wz1z-vzrI-4.mp3,Chirp tone,Miscellaneous
Wz2hEyCsYaQ.mp3,"Music,Snort,Speech",Human Sounds
WZ2KizFuslc.mp3,Whip,Miscellaneous
Wz7D625yZoY.mp3,"Speech,Breathing",Human Sounds
wZcNfq_Vdnk.mp3,"Marimba, xylophone,Vibraphone",Miscellaneous
WZd2nT2Afds.mp3,"Bell,Speech,Inside, large room or hall",Human Sounds
wZJLURUn3Mw.mp3,"Domestic animals, pets,Pig,Yip,Bow-wow,Dog,Animal",Animal Sounds
WZK-WlnU_k4.mp3,Video game music,Miscellaneous
wzLojKtMRJI.mp3,Keys jangling,Miscellaneous
WzmHLHBxn9U.mp3,Vacuum cleaner,Machine and Tool Sounds
WzNqNDVJ_LU.mp3,"Music,Skateboard",Musical Instruments
WZp8IGE9qOA.mp3,"Engine,Jet engine",Vehicle Sounds
wZPdB5PuYlE.mp3,"Music,Synthesizer",Musical Instruments
wZuk8oXBK9w.mp3,Ambient music,Miscellaneous
wZWIlD7JxTE.mp3,"Sanding,Rub",Miscellaneous
WzYcE_bC18A.mp3,Breaking,Miscellaneous
WZZTSURpj0A.mp3,"Water tap, faucet,Bathtub (filling or washing),Water",Environmental Sounds
wZZx0zTb0Xw.mp3,Clarinet,Miscellaneous
WZZzouc7n54.mp3,"Speech,Sewing machine",Human Sounds
W_1YEyhD3ko.mp3,"Emergency vehicle,Siren,Police car (siren)",Miscellaneous
W_979HkE4EI.mp3,"Drum,Drum kit,Drum roll,Snare drum,Bass drum,Percussion",Musical Instruments
W_DsHCic534.mp3,Lullaby,Miscellaneous
w_Dy6qMXg38.mp3,"Music,Thunk",Musical Instruments
W_F2LksmCI8.mp3,"Toothbrush,Speech",Human Sounds
W_K-o9jP4tQ.mp3,"Jackhammer,Speech,Outside, rural or natural",Human Sounds
W_MZo88gzrA.mp3,"Singing,Independent music",Human Sounds
W_nugIRtchs.mp3,"Music,Zing",Musical Instruments
W_WsiAH3m3U.mp3,Sine wave,Miscellaneous
W_WydSHOfhg.mp3,"Afrobeat,Music",Musical Instruments
w_XFNKSRgKI.mp3,"Tabla,Percussion",Miscellaneous
W_zgEkvp4xU.mp3,"Music of Africa,Music",Musical Instruments
x-09y2AK5hA.mp3,"Turkey,Fowl,Gobble",Animal Sounds
X-5UcZiOIhQ.mp3,Steam whistle,Miscellaneous
X-TC9dZGm70.mp3,Ding,Miscellaneous
X-uVubaJ3II.mp3,"Music,Marimba, xylophone,Vibraphone,Percussion",Musical Instruments
x-W9CjfumrM.mp3,"Sanding,Rub",Miscellaneous
x-WH9Zz8Z_I.mp3,Pant,Miscellaneous
x02-MYAXrps.mp3,"Speech,Maraca",Human Sounds
X0C6SygZ0fU.mp3,"Music,Synthesizer",Musical Instruments
X0hfH78ugLU.mp3,"Brass instrument,French horn",Miscellaneous
x0JRvgGFTBc.mp3,"Timpani,Music",Musical Instruments
X0MN34Us6eE.mp3,"Afrobeat,Music of Africa,Music",Musical Instruments
x0QrWlWcft0.mp3,Church bell,Miscellaneous
x14jW4c8YnQ.mp3,"Brass instrument,French horn",Miscellaneous
X18W4Eowzfw.mp3,"Boat, Water vehicle,Ship",Environmental Sounds
X1KJfb5xhr4.mp3,Orchestra,Miscellaneous
x1KyLxsnJY0.mp3,"Music,Music of Latin America",Musical Instruments
x1LeLarmp3U.mp3,"Railroad car, train wagon,Train horn,Rail transport,Train",Vehicle Sounds
X1PrlTv4_jw.mp3,Hair dryer,Miscellaneous
x1S2oreZBWU.mp3,"Disco,Funk,Music,Soul music",Musical Instruments
x1Wghs_aoNw.mp3,"Air horn, truck horn,Vehicle horn, car horn, honking,Speech,Outside, urban or manmade",Human Sounds
X1zFnyEe3nE.mp3,"Singing,Music,Inside, public space",Human Sounds
X21JXIO-Tec.mp3,Choir,Miscellaneous
x22NHqwKSNE.mp3,"Drum,Drum kit,Music,Musical instrument,Orchestra,Percussion,Steelpan",Musical Instruments
X28GWrn9LlI.mp3,"Singing,Music,Vocal music",Human Sounds
x2DTHPF2VmM.mp3,Tubular bells,Miscellaneous
X2gHQb5ubco.mp3,"Music,Opera,Classical music",Musical Instruments
X2Urv2KkQqU.mp3,"Boat, Water vehicle,Wind,Sailboat, sailing ship,Wind noise (microphone)",Environmental Sounds
X2wvjff15Ro.mp3,"Christmas music,Music",Musical Instruments
x3AEOXNYzQk.mp3,"Speech,Speech synthesizer",Human Sounds
x3B-LiTR9ds.mp3,Sewing machine,Miscellaneous
x3j3wYkBR0M.mp3,"Fowl,Cluck,Chicken, rooster",Animal Sounds
X3l9ym6LGjc.mp3,"Music,Ding-dong,Speech",Human Sounds
x3nrjdqBbOg.mp3,"Organ,Electronic organ",Miscellaneous
X3oKtSW0Q-E.mp3,"Carnatic music,Music",Musical Instruments
x3wF0mZEuBY.mp3,Heavy metal,Miscellaneous
X45fDtMYRhA.mp3,Patter,Miscellaneous
X4EPn1FacaQ.mp3,"Heavy metal,Music",Musical Instruments
X4IlOyuiXfM.mp3,"Horse,Speech,Livestock, farm animals, working animals,Animal",Animal Sounds
x4kCQrCjJOI.mp3,"Fowl,Crowing, cock-a-doodle-doo,Honk,Chicken, rooster,Goose",Animal Sounds
X4wBO7I07So.mp3,Crunch,Miscellaneous
X57kxGGTXdo.mp3,"Alarm,Speech",Human Sounds
X58uoAvFRWI.mp3,"Insect,Cricket",Animal Sounds
x5BNymvVtfM.mp3,"Bus,Vehicle horn, car horn, honking,Speech",Human Sounds
X5dQo33lJJk.mp3,"Air horn, truck horn",Miscellaneous
X5IdtqFf95g.mp3,"Singing,Music,Psychedelic rock",Human Sounds
X5s1jA9YJlo.mp3,"Boat, Water vehicle,Motorboat, speedboat,Waves, surf,Ocean",Environmental Sounds
X62-7mo72jA.mp3,"Male speech, man speaking,Splash, splatter,Speech",Human Sounds
x62dG47r2hg.mp3,"Music,Ukulele",Musical Instruments
X6f9wMeSFBo.mp3,"Pulleys,Mechanisms",Miscellaneous
x6gNgmkfToU.mp3,"Clicking,Speech",Human Sounds
X6l2VNPg9hE.mp3,"Music,Squeak",Musical Instruments
X6Q53uXgaHc.mp3,"Country,Music,Wedding music",Musical Instruments
x6uALYCAaoM.mp3,Basketball bounce,Miscellaneous
x6uREyZdqZk.mp3,"Music,Funny music",Musical Instruments
x73cfDfnKYU.mp3,"Quack,Duck",Miscellaneous
X7pRreOoj_8.mp3,"Tick,Speech",Human Sounds
X7vPngx_TcE.mp3,Fart,Miscellaneous
X7weoQRFmc0.mp3,"Glass,Male speech, man speaking,Speech",Human Sounds
X7xaKtMFzGI.mp3,Lawn mower,Miscellaneous
X7zVC0KQ6zA.mp3,"Fowl,Honk,Goose",Miscellaneous
X82FrnpBxNY.mp3,"Sampler,Music",Musical Instruments
X83qvgYnmOM.mp3,"Busy signal,Silence,Music",Musical Instruments
x85BtdoxRek.mp3,"Music,Rapping,Hip hop music",Musical Instruments
x8eqSQNAyro.mp3,"Printer,Speech",Human Sounds
x8ILdNDrXrc.mp3,"Printer,Music",Musical Instruments
x8tCbI8pnxw.mp3,Flap,Miscellaneous
X8XwuQX0lWE.mp3,"Hoot,Owl",Miscellaneous
x91bXKFupMQ.mp3,"Christmas music,Singing,Music",Human Sounds
x9bcsYF_by8.mp3,"Cello,String section,Violin, fiddle,Bowed string instrument",Musical Instruments
x9cAvskF76k.mp3,"Snicker,Speech",Human Sounds
X9dcrqoyMkQ.mp3,"Singing,Music,Maraca",Human Sounds
